word,mean_impact,std_impact,frequency,max_impact,min_impact,impact_range
own,0.00711262878780543,0.008685964866919018,29,0.035787981149870085,-0.003769579961403268,0.03955756111127336
attacks,-0.007077621066133456,0.006455048621819006,8,0.0004190914220894248,-0.020258290389257173,0.0206773818113466
glad,-0.006775180108477099,0.007609613625899142,5,0.0009246303893079232,-0.019718262276387236,0.020642892665695158
version,-0.006718027680479429,0.00778613001727685,7,0.005098431039528082,-0.019092105314569573,0.024190536354097656
full,0.006681711415965213,0.01751219351964946,12,0.05617090112422451,-0.009938127252289843,0.06610902837651435
big,-0.006654903800300204,0.016935922305835058,13,0.006347114931156281,-0.06366456437345214,0.07001167930460842
from,-0.00664937082053449,0.010860901414913672,166,0.01694887366052026,-0.04442211906776524,0.0613709927282855
calling,0.006509696910551905,0.006896426056430922,8,0.019335611020852055,-0.0032179979094926615,0.022553608930344717
head,-0.006416017958608104,0.006331514688309676,8,0.002000960512665931,-0.020148658716653705,0.022149619229319635
work,-0.0062555634886990365,0.005644317400093317,40,0.007759913327301725,-0.023271549240305184,0.03103146256760691
word,0.006211046248587944,0.014855200884397228,13,0.053182460722008155,-0.01053401328138198,0.06371647400339013
administrator,-0.006209381236693384,0.004668757120643413,6,-0.001272727683792811,-0.015384083968734306,0.014111356284941496
data,0.006138572443597458,0.005086065276077247,7,0.015564171674099889,0.00014237379648020392,0.015421797877619684
call,0.006036690263196154,0.009057261200569457,12,0.023546430559313335,-0.007863295715363474,0.03140972627467681
fucker,0.006006346682490005,0.006711438272543072,6,0.020646820494523613,0.0012544877216038315,0.019392332772919782
ones,-0.005952830758376667,0.012199659773488235,10,0.002927617645433268,-0.0369144616604516,0.03984207930588487
according,0.00583328267520737,0.008184491669488009,8,0.020794050832651043,-0.0048769248000568475,0.02567097563270789
fck,0.005777971329845019,0.012887540964365188,18,0.0447140985519057,-0.002856119380359231,0.04757021793226493
somewhere,-0.005689303118620396,0.008853652346785134,7,0.004913866837842401,-0.018283424490251218,0.023197291328093617
silly,0.005596104918646435,0.007983511938543266,9,0.026033916458737687,-0.0009913700072968685,0.027025286466034557
ahead,-0.005534661562890982,0.008841853820665066,5,0.0016396033310241219,-0.022784062530601955,0.024423665861626077
on,-0.005517150182516883,0.007924810473972735,344,0.01819459619829125,-0.039949844291707996,0.05814444048999924
live,0.005505886571825926,0.011436584400968765,10,0.026047086555390706,-0.008902997765694616,0.034950084321085324
june,0.005453572420823624,0.004793327707068328,5,0.013092482458092908,-0.0009068230660913047,0.013999305524184213
many,-0.0054140554632334595,0.005423832936447552,34,0.007199048445321543,-0.01626319126656428,0.023462239711885824
maybe,-0.0053730841209908365,0.006661034731558349,14,0.0048101557040414675,-0.01838015304474947,0.02319030874879094
include,-0.0053563719540307315,0.009741781880808084,8,0.002264386125252989,-0.023646632921165023,0.025911019046418012
that,-0.005338624446240021,0.008093404946591495,517,0.012513576200388224,-0.0703944211847155,0.08290799738510372
saw,0.0053125539304400005,0.007776072238291464,5,0.016759160866381958,-0.006567753732121791,0.02332691459850375
community,0.005298966817977357,0.005211306648152473,15,0.014202825823347387,-0.005336276206459117,0.019539102029806504
stuff,0.005286739949312263,0.013291147047337878,9,0.03336802457027307,-0.006865808410677962,0.04023383298095103
wtf,0.005270294863586404,0.005884262468241538,5,0.013631332809269711,-0.0015589473328368186,0.01519028014210653
merged,0.005227193808454214,0.002456054026444547,5,0.009686678059944212,0.0026029220788356317,0.00708375598110858
wish,0.005216923095631905,0.013426555162389359,8,0.038818386048730905,-0.0039453998510712955,0.042763785899802204
above,0.005208776671256932,0.008115831513420166,17,0.025444111507387398,-0.0058137588181981685,0.031257870325585566
always,-0.005134997313146779,0.007751115271125783,12,0.0020093483572892826,-0.02371851779040552,0.025727866147694803
google,0.005120038463284656,0.007283397154170912,6,0.018744605560356332,-0.0030166935488727437,0.021761299109229075
failed,-0.005092268332937295,0.003213384545123365,5,-0.00312322365390665,-0.011476769458274765,0.008353545804368114
biased,-0.004949260800976545,0.011912195367314287,5,0.003081596214063918,-0.028589091851086868,0.03167068806515078
now,-0.004907841127168834,0.005966909334253668,68,0.02044045090948047,-0.020855481909068996,0.041295932818549465
why,-0.004841307976484889,0.007208299872178519,82,0.0074090745413576894,-0.027755777823358307,0.035164852364716
evidence,-0.004835888753576279,0.0053734285894924995,11,0.0033824513896429723,-0.016727492769582596,0.020109944159225568
needs,0.004745271235331417,0.009215264637982543,16,0.0299254603756628,-0.006782725304367141,0.03670818568002994
since,-0.004735441068097322,0.007005143771017085,32,0.0034294977991055375,-0.021885757418795553,0.02531525521790109
contributing,0.0046892180704542,0.0033422216820399565,6,0.00924912605156678,-0.0007556056743687141,0.010004731725935495
others,0.004664605019803749,0.006374849002669059,20,0.0206181519844644,-0.004099496414339187,0.02471764839880359
rock,0.004658907744029174,0.006065659137598632,10,0.013561770630150927,-0.007050690365346991,0.02061246099549792
lie,-0.004658552722273373,0.0021950546994024722,5,-0.0014078285560087062,-0.007819558327167967,0.006411729771159261
women,0.004484384985155584,0.008622544110028982,7,0.019029041911002926,-0.003813971675999432,0.02284301358700236
age,-0.004479297600240573,0.003819593456596102,5,0.0018997515416442332,-0.00924300722830639,0.011142758769950623
user,0.004474173244666207,0.010177919456857032,30,0.04352372894791074,-0.006595540258842753,0.0501192692067535
due,-0.0044720564236567905,0.01252284196076775,6,0.00568231300767048,-0.031170134406356884,0.036852447414027364
do,-0.00442329336219288,0.009057968529428176,245,0.053455462656857154,-0.049043575054504525,0.10249903771136168
made,-0.004421556494734941,0.009019155014577935,36,0.011051585665666814,-0.029188522510688788,0.0402401081763556
dude,-0.00441595164577987,0.005682445798455756,9,0.009418142176080575,-0.013722095335555138,0.023140237511635714
there,-0.004391170185380867,0.006226564016056064,116,0.023258707764307537,-0.029834602804012622,0.05309331056832016
wikipedian,0.004377014030259658,0.005095554354762426,5,0.01078469929810637,-0.002295097501617536,0.013079796799723906
comments,0.004370698276535466,0.005238342010901711,11,0.014332486989683289,-0.005658554079872723,0.01999104106955601
entire,0.004342331558934336,0.0037632426946013846,5,0.011119115194365,0.0004514331098046671,0.010667682084560334
meet,0.004327762424875332,0.009541196991437328,5,0.02233289848132458,-0.00533432047078518,0.02766721895210976
earth,-0.0043167062877266325,0.004391806221979812,5,0.0019279364656963338,-0.009677255242973063,0.011605191708669397
again,0.004312755991396151,0.01052158574131298,82,0.03448181462168216,-0.013946944256172903,0.04842875887785506
media,-0.004289273804899143,0.003531745330395307,5,0.0013990946594029151,-0.00863232994778925,0.010031424607192165
contribs,0.004190708732332315,0.007869444088118778,13,0.01972860501130035,-0.008750281373051075,0.028478886384351424
state,0.004161166580446427,0.012972734600119993,12,0.04537024805783123,-0.006257598346388078,0.0516278464042193
both,0.0041506998708833774,0.00891990213558213,13,0.029498385390341046,-0.005948509988205494,0.03544689537854654
low,0.004121213449743417,0.006690742147525228,6,0.016345347437520065,-0.0020646812850582614,0.018410028722578325
wikipedians,0.0041200376435967575,0.0043657066994811505,6,0.010231144032441363,-0.0024937345272281987,0.012724878559669563
he,0.004119874465296812,0.011359124438837527,81,0.040840665702331296,-0.01656193549396349,0.057402601196294784
issues,0.004073145710563579,0.009099967771229714,10,0.022867066664258133,-0.0065319124279784695,0.029398979092236602
usernhrhs2010,0.0040550393787673125,0.0007654046437901033,25,0.0057090346336388115,0.002700368741544875,0.0030086658920939367
hi,0.003995501748467947,0.012793008156215108,24,0.05208554527638872,-0.006175416967603542,0.05826096224399226
20,0.00397892141193847,0.005047763230182008,6,0.014251736630486202,-0.0014592936408341548,0.015711030271320356
told,-0.003938330597864526,0.006004992554679225,14,0.009933841634171768,-0.016780648524516283,0.02671449015868805
proposed,-0.0038961794146824664,0.00861790973420148,9,0.007681262302985224,-0.018978608783818816,0.02665987108680404
band,-0.0038883495501035982,0.0076910611494604274,14,0.010731240215196327,-0.014962269701175554,0.02569350991637188
lives,0.003877247848166863,0.011478918812782431,6,0.028835513543007597,-0.0055899101519192446,0.03442542369492684
bastard,-0.0038581396507501383,0.004418927206006856,13,0.006144859896723159,-0.008324442932441719,0.014469302829164879
images,0.003847610027765906,0.011245815171554397,15,0.02661475590178466,-0.011572806939447854,0.038187562841232515
quotes,0.0038431100608608214,0.004581672304982636,5,0.010922605054272495,-0.0019159405672362492,0.012838545621508744
their,0.0038286294752126106,0.007821758038580102,58,0.032917048652684806,-0.009733332566355947,0.04265038121904075
crime,-0.0038058311978979623,0.005964346264670197,10,0.010533109247766544,-0.013228255665820192,0.023761364913586734
various,0.003787665692853935,0.006840820669944557,6,0.01597280777585972,-0.003752277950586756,0.019725085726446476
even,0.0037604683496467073,0.009079394298362296,44,0.029859729494340792,-0.010627370235440551,0.040487099729781345
order,0.0037494550398530523,0.007495167062922554,9,0.022634323827267093,-0.0050435714661726735,0.027677895293439767
proof,-0.003730186310601393,0.004892257128334588,10,0.004688535755596351,-0.0145780953231358,0.019266631078732152
encyclopedic,0.003716217451579151,0.0034308660102154087,7,0.00863145591115989,-0.002687878279392915,0.011319334190552805
must,0.003691899749367487,0.0021260693688118933,11,0.007301690973923847,0.00038151073608422135,0.006920180237839626
edit,-0.003691506410825472,0.008709806055423746,70,0.03663833654318659,-0.020998731134835146,0.057637067678021736
attempt,-0.0036751939468825335,0.0017951710632706994,5,-0.0017777342194854376,-0.006482320195499837,0.0047045859760144
shinda,-0.0035935857388181237,0.004645616272803064,5,0.002773005222754953,-0.010295778225023576,0.01306878344777853
placed,0.0035906727865882993,0.0018408558741157836,8,0.0076813134091197515,0.0016474539276663104,0.006033859481453441
sort,0.0035825245413044398,0.0034933942494428678,5,0.009292852529699596,-0.0009226978429871685,0.010215550372686764
especially,-0.003527421399222138,0.006321454143316302,8,0.00445934336178579,-0.017014963244582352,0.021474306606368142
changes,0.003525864359640904,0.00439658300860837,12,0.0109006472930466,-0.007084829597301252,0.01798547689034785
blocked,-0.003522482444450541,0.007092545282568757,43,0.012931336788564533,-0.024033540354309456,0.03696487714287399
fine,0.0035171580422691923,0.012308501339257897,6,0.024807972277911133,-0.015274743367623474,0.0400827156455346
talking,-0.0035131985694326837,0.006121276139974635,10,0.00448160780269139,-0.019806708249005343,0.024288316051696734
view,0.003501693061917639,0.00513719665404791,11,0.01416093345148805,-0.003046654718492588,0.01720758816998064
open,0.0034966635912086464,0.004145580544309598,7,0.009014389809238292,-0.0019193562855458752,0.010933746094784168
worked,0.0034818753739376705,0.004965074488038239,7,0.009177475655031709,-0.003745249795323186,0.012922725450354895
nobody,-0.0034586252593508454,0.002597024782837821,9,0.0011308669320918919,-0.008538340251578031,0.009669207183669922
policy,-0.0034541616139023503,0.005550096584693788,12,0.005641008686475539,-0.014932398044506648,0.020573406730982187
double,0.0034508650602596857,0.008452143673043299,7,0.012268326284534743,-0.010314322281262804,0.022582648565797545
minutes,0.0034468562860761514,0.003960756198513581,5,0.010340297387630114,-0.0012321584438024847,0.011572455831432599
related,0.003375223377370519,0.004384082025088066,7,0.008894721129030692,-0.0025264417598468048,0.011421162888877496
expect,-0.0033684539987051875,0.003300513742514238,8,0.002127981945254625,-0.009025065155883845,0.01115304710113847
across,-0.00336251943841851,0.004362875887379391,7,0.000704232673836677,-0.011973325692297988,0.012677558366134664
wrong,0.003276321939923861,0.01108294896893715,23,0.050921753159574056,-0.009267684070487123,0.06018943723006118
creating,0.0032448195156122585,0.006331290112498094,5,0.011243695143114952,-0.005938682424546811,0.017182377567661763
yes,0.003234217490804784,0.008425390158665103,8,0.023572282601280033,-0.0071481788929474285,0.030720461494227462
wait,-0.003232080643898124,0.005777727803939984,6,0.0030229198898655838,-0.011828983804309069,0.014851903694174651
edits,0.0032275259537314777,0.008691238938495936,54,0.02782531211462476,-0.0307990587568223,0.05862437087144706
fan,-0.003221882612998923,0.007078267188337876,9,0.010330052150081813,-0.014267086694428922,0.024597138844510737
bullshit,0.0031791371654926355,0.017198287374275124,105,0.12191996769028214,-9.384506525347582e-08,0.12192006153534739
delete,0.0031778678084791023,0.013238094920917811,26,0.0398750514569102,-0.018174486429610615,0.05804953788652081
east,0.00317222822341951,0.01338097690846783,7,0.014245799250910879,-0.025928989990610482,0.04017478924152136
pictures,0.003139710426747709,0.006132786588153363,5,0.014432379974211892,-0.003024659067574329,0.01745703904178622
reference,0.0031319607585180713,0.004521320473178716,12,0.011796419867578034,-0.005225027478099703,0.01702144734567774
